timestamp,orig_framenumber,timestamp_number,flash_prediction,Gold_standard,TC_Present
2023-09-25 13:56:43.642902,97697,50203,0,0,1
2023-09-25 13:56:45.609833,97756,50205,0,0,1
2023-09-25 13:56:47.561143,97815,50207,0,0,1
2023-09-25 13:56:49.542254,97874,50209,0,0,1
2023-09-25 13:56:51.502962,97933,50211,0,0,1
2023-09-25 13:56:53.468965,97992,50213,0,0,1
2023-09-25 13:56:55.434964,98051,50215,0,0,1
2023-09-25 13:56:57.401338,98110,50217,0,0,1
2023-09-25 13:56:59.363019,98169,50219,0,0,1
2023-09-25 13:57:01.333112,98228,50221,0,0,1
2023-09-25 13:57:03.295083,98287,50223,0,0,1
2023-09-25 13:57:05.261697,98346,50225,0,0,1
2023-09-25 13:57:07.212813,98405,50227,0,0,1
2023-09-25 13:57:09.192906,98464,50229,0,0,1
2023-09-25 13:57:11.161495,98523,50231,0,0,1
2023-09-25 13:57:13.122314,98582,50233,0,0,1
2023-09-25 13:57:15.087184,98641,50235,0,0,1
2023-09-25 13:57:17.053176,98700,50237,0,0,1
2023-09-25 13:57:19.014968,98759,50239,0,0,1
2023-09-25 13:57:20.981215,98818,50240,0,0,1
2023-09-25 13:57:22.947209,98877,50242,0,0,1
2023-09-25 13:57:24.913377,98936,50244,0,0,1
2023-09-25 13:57:26.865032,98995,50246,0,0,1
2023-09-25 13:57:28.845570,99054,50248,0,0,1
2023-09-25 13:57:30.812773,99113,50250,0,0,1
2023-09-25 13:57:32.773807,99172,50252,0,0,1
2023-09-25 13:57:34.736059,99231,50254,0,0,1
2023-09-25 13:57:36.704935,99290,50256,0,0,1
2023-09-25 13:57:38.667322,99349,50258,0,0,1
2023-09-25 13:57:40.633204,99408,50260,0,0,1
2023-09-25 13:57:42.598977,99467,50262,0,0,1
2023-09-25 13:57:44.565195,99526,50264,0,0,1
2023-09-25 13:57:46.516865,99585,50266,0,0,1
2023-09-25 13:57:48.497683,99644,50268,0,0,1
2023-09-25 13:57:50.459719,99703,50270,0,0,1
2023-09-25 13:57:52.425245,99762,50272,0,0,1
2023-09-25 13:57:54.388328,99821,50274,0,0,1
2023-09-25 13:57:56.356914,99880,50276,0,0,1
2023-09-25 13:57:58.319162,99939,50278,0,0,1
2023-09-25 13:58:00.285188,99998,50280,0,0,1
2023-09-25 13:58:02.251158,100057,50282,0,0,1
2023-09-25 13:58:04.217457,100116,50284,0,0,1
2023-09-25 13:58:06.169823,100175,50286,0,0,1
2023-09-25 13:58:08.145561,100234,50288,0,0,1
2023-09-25 13:58:10.111304,100293,50290,0,0,1
2023-09-25 13:58:12.082979,100352,50292,0,0,1
2023-09-25 13:58:14.039116,100411,50294,0,0,1
2023-09-25 13:58:16.008684,100470,50296,0,0,1
2023-09-25 13:58:17.972070,100529,50297,1,0,1
2023-09-25 13:58:19.937155,100588,50299,0,0,1
2023-09-25 13:58:21.898965,100647,50301,0,0,1
2023-09-25 13:58:23.868867,100706,50303,0,0,1
2023-09-25 13:58:25.822846,100765,50305,0,0,1
2023-09-25 13:58:27.797959,100824,50307,0,0,1
2023-09-25 13:58:29.762992,100883,50309,0,0,1
2023-09-25 13:58:31.729283,100942,50311,0,0,1
2023-09-25 13:58:33.690733,101001,50313,0,0,1
2023-09-25 13:58:35.662029,101060,50315,0,0,1
2023-09-25 13:58:37.622743,101119,50317,0,0,1
2023-09-25 13:58:39.588888,101178,50319,0,0,0
2023-09-25 13:58:41.551134,101237,50321,0,0,1
2023-09-25 13:58:43.520986,101296,50323,0,0,1
2023-09-25 13:58:45.483025,101355,50325,0,0,1
2023-09-25 13:58:47.439639,101414,50327,0,0,1
2023-09-25 13:58:49.405913,101473,50329,0,0,1
2023-09-25 13:58:51.382102,101532,50331,0,0,1
2023-09-25 13:58:53.343906,101591,50333,0,0,1
2023-09-25 13:58:55.309745,101650,50335,0,0,1
2023-09-25 13:58:57.275087,101709,50337,0,0,0
2023-09-25 13:58:59.241573,101768,50339,0,0,1
2023-09-25 13:59:01.203178,101827,50341,0,0,1
2023-09-25 13:59:03.173294,101886,50343,0,0,1
2023-09-25 13:59:05.135554,101945,50345,1,0,1
2023-09-25 13:59:07.101823,102004,50347,0,0,1
2023-09-25 13:59:09.057436,102063,50349,0,0,1
2023-09-25 13:59:11.023506,102122,50351,1,0,1
2023-09-25 13:59:12.995062,102181,50352,0,0,1
2023-09-25 13:59:14.961028,102240,50354,0,0,1
2023-09-25 13:59:16.927148,102299,50356,0,0,1
2023-09-25 13:59:18.893146,102358,50358,1,0,1
2023-09-25 13:59:20.855299,102417,50360,0,0,0
2023-09-25 13:59:22.824979,102476,50362,0,0,1
2023-09-25 13:59:24.787107,102535,50364,0,0,0
2023-09-25 13:59:26.752883,102594,50366,0,0,0
2023-09-25 13:59:28.715567,102653,50368,1,1,1
2023-09-25 13:59:30.685828,102712,50370,1,1,1
2023-09-25 13:59:32.647224,102771,50372,0,1,1
2023-09-25 13:59:34.603595,102830,50374,0,0,0
2023-09-25 13:59:36.570410,102889,50376,0,0,0
2023-09-25 13:59:38.544745,102948,50378,1,0,1
2023-09-25 13:59:40.507019,103007,50380,0,0,0
2023-09-25 13:59:42.473635,103066,50382,0,0,0
2023-09-25 13:59:44.439159,103125,50384,0,0,1
2023-09-25 13:59:46.405398,103184,50386,0,0,1
2023-09-25 13:59:48.367170,103243,50388,0,0,1
2023-09-25 13:59:50.337280,103302,50390,0,0,1
2023-09-25 13:59:52.299151,103361,50392,0,0,1
2023-09-25 13:59:54.265179,103420,50394,0,0,1
2023-09-25 13:59:56.230985,103479,50396,0,0,1
2023-09-25 13:59:58.197789,103538,50398,0,0,1
2023-09-25 14:00:00.159293,103597,50400,0,0,1
2023-09-25 14:00:02.114922,103656,50402,0,0,1
2023-09-25 14:00:04.082691,103715,50404,0,0,0
2023-09-25 14:00:06.057052,103774,50406,0,0,1
2023-09-25 14:00:08.019018,103833,50408,0,0,1
2023-09-25 14:00:09.988678,103892,50409,0,0,1
2023-09-25 14:00:11.951386,103951,50411,0,0,1
2023-09-25 14:00:13.917161,104010,50413,0,0,1
2023-09-25 14:00:15.879080,104069,50415,0,0,1
2023-09-25 14:00:17.849128,104127,50417,0,0,1
2023-09-25 14:00:19.811152,104186,50419,0,0,1
2023-09-25 14:00:21.777055,104245,50421,0,0,1
2023-09-25 14:00:23.733082,104304,50423,1,0,1
2023-09-25 14:00:25.699691,104363,50425,0,0,1
2023-09-25 14:00:27.671863,104422,50427,0,0,1
2023-09-25 14:00:29.641022,104481,50429,1,0,1
2023-09-25 14:00:31.602965,104540,50431,1,0,1
2023-09-25 14:00:33.570896,104599,50433,1,0,1
2023-09-25 14:00:35.531277,104658,50435,0,0,1
2023-09-25 14:00:37.501043,104717,50437,0,0,1
2023-09-25 14:00:39.462982,104776,50439,0,0,1
2023-09-25 14:00:41.430886,104835,50441,0,0,1
2023-09-25 14:00:43.387537,104894,50443,0,0,1
2023-09-25 14:00:45.360886,104953,50445,0,0,1
2023-09-25 14:00:47.323048,105012,50447,0,0,1
2023-09-25 14:00:49.289624,105071,50449,0,5,1
2023-09-25 14:00:51.255233,105130,50451,0,5,1
2023-09-25 14:00:53.222565,105189,50453,0,0,1
2023-09-25 14:00:55.183257,105248,50455,0,0,1
2023-09-25 14:00:57.153225,105307,50457,0,0,1
2023-09-25 14:00:59.114945,105366,50459,0,0,1
2023-09-25 14:01:01.081725,105425,50461,0,0,1
2023-09-25 14:01:03.033133,105484,50463,0,0,1
2023-09-25 14:01:05.003851,105543,50465,0,0,1
2023-09-25 14:01:06.975736,105602,50466,1,0,1
2023-09-25 14:01:08.941520,105661,50468,0,0,1
2023-09-25 14:01:10.912828,105720,50470,0,0,1
2023-09-25 14:01:12.873217,105779,50472,0,0,1
2023-09-25 14:01:14.835012,105838,50474,0,0,1
2023-09-25 14:01:16.805540,105897,50476,0,0,1
2023-09-25 14:01:18.767153,105956,50478,0,0,1
2023-09-25 14:01:20.733315,106015,50480,0,0,1
2023-09-25 14:01:22.687330,106074,50482,0,0,1
2023-09-25 14:01:24.655732,106133,50484,0,0,1
2023-09-25 14:01:26.627035,106192,50486,0,0,0
2023-09-25 14:01:28.593541,106251,50488,0,0,0
2023-09-25 14:01:30.559348,106310,50490,0,0,0
2023-09-25 14:01:32.524789,106369,50492,0,0,1
2023-09-25 14:01:34.487453,106428,50494,1,0,1
2023-09-25 14:01:36.457323,106487,50496,0,0,1
2023-09-25 14:01:38.419378,106546,50498,0,0,1
2023-09-25 14:01:40.386172,106605,50500,0,0,0
2023-09-25 14:01:42.347341,106664,50502,0,0,1
2023-09-25 14:01:44.317287,106723,50504,0,0,1
2023-09-25 14:01:46.280277,106782,50506,0,0,0
2023-09-25 14:01:48.249995,106841,50508,0,0,1
2023-09-25 14:01:50.207047,106900,50510,1,0,1
2023-09-25 14:01:52.169434,106959,50512,1,0,1
